url,titulo,referencia,marca,modelo,ano_vehic,km,combustible,puertas,cv,transmision,ubicacion,vendedor,precio,particular,stats_visto,stats_contactado,stats_compartido,stats_favorito,stats_renovados,descripcion
https://www.milanuncios.com/opel-de-segunda-mano/opel-crossland-x-391162729.htm,OPEL - CROSSLAND X,391162729,OPEL,CROSSLAND X,2020,10,gasolina,5,110,manual,CANTABRIA,Auto Palas Opel,15.490,Profesional,1481,0,0,0,0,Fecha de matriculación: 29/01/2021 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llanta aleacion 16''# techo negro krakatoa# pack park and go plus (camara trasera panoramia 180º# sistema aparcamiento asistido# espejos electricos y calefactables# plegables electricamente# sensor de angulo muerto) pack vision (pack visibilidad# faros adaptativos inteligentes afl led# faros traseros led) navi 5. 0 intellilink. Color Gris / Plata
https://www.milanuncios.com/opel-de-segunda-mano/opel-corsae-391162720.htm,OPEL - CORSAE,391162720,OPEL,CORSAE,2020,5,híbrido,5,136,automat,CANTABRIA,Auto Palas Opel,23.990,Profesional,1114,0,0,0,0,Fecha de matriculación: 28/12/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llanta aleacion 16'' especifica ev# style pack black (techo bitono negro# lunas traseras oscurecidas) pack parking (camara de vision trasera panoramica 180º# sensores aparcamiento delanteros y traseros# espejos retrovisores con intermitente led integrado# ajuste electrico# calefactado# plegado electrico y luz de cortesia) faros antiniebla delanteros tipo led. Color Rojo
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-5d-dvh-90kw-122cv-gs-line-390757256.htm,OPEL - ASTRA 1. 5D DVH 90KW 122CV GS LINE,390757256,OPEL,ASTRA 1. 5D DVH 90KW 122CV GS LINE,2021,10,diesel,5,122,manual,CANTABRIA,Auto Palas Opel,16.490,Profesional,1266,0,0,0,0,Fecha de matriculación: 26/02/2021 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llanta aleacion 16''# rueda de repuesto emergencia. Color Gris / Plata
https://www.milanuncios.com/opel-de-segunda-mano/opel-karl-1-0-selective-390282580.htm,OPEL - KARL 1. 0 SELECTIVE,390282580,OPEL,KARL 1. 0 SELECTIVE,2016,95.360,gasolina,5,75,manual,CANTABRIA,Auto Palas Opel,6.490,Profesional,2152,0,0,0,0,Fecha de matriculación: 29/09/2016 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. Color Rojo
https://www.milanuncios.com/fiat-de-segunda-mano/fiat-punto-1-3-multijet-16v-90-sport-390111946.htm,FIAT - PUNTO 1. 3 MULTIJET 16V 90 SPORT,390111946,FIAT,PUNTO 1. 3 MULTIJET 16V 90 SPORT,2009,75.000,diesel,5,90,manual,BARCELONA,"Automóviles Ivorra,",5.100,Profesional,7475,0,0,0,0,PRECIO SIN FINANCIACION: 5200 euros libro de mantenimiento disponible# se entrega totalmente revisado y con un año de garantia # financiación a su medida aceptamos prueba dinámica y coche a cambio amplio interior muy comodo con cambio manual y alto equipamiento 4 ruedas en excelente estado# bajisimo consumo etiqueta medioambiental # puede circular por Barcelona sin restricciones# tambien le compramos su vehiculo# turismos# furgonetas # monovolumenes# 4x4 etc tasaciones sin compromiso aceptamos coches incluso para desguace. Color Rojo
https://www.milanuncios.com/ford-de-segunda-mano/ford-tourneo-courier-1-5-tdci-75cv-trend-389207013.htm,FORD - TOURNEO COURIER 1. 5 TDCI 75CV TREND,389207013,FORD,TOURNEO COURIER 1. 5 TDCI 75CV TREND,2015,105.000,diesel,5,75,manual,BARCELONA,"Automóviles Ivorra,",8.400,Profesional,7555,0,0,3,0,Precio sin financiacion: 8500 euros iva deducible para empresas y autonomos precio sin iva 7024 euros excelente estado de conservación # se entrega revisado y con un año de garantia # ruedas nuevas a estrenar# financiación a su medida aceptamos prueba dinámica y coche a cambio ford es una marca referente en furgonetas y vehiculos mixtos # por su aprovechamiento en el espacio interior y su mecanica fiable gran equipamiento # eleva lunas electrico# llantas de aluminio bluethoo etc tambien le compramos su vehiculo# turismos# furgonetas # monovolumenes# 4x4 etc tasaciones sin compromiso aceptamos coches incluso para desguace etiqueta medioambiental puede circular por barcelona. Color Blanco
https://www.milanuncios.com/citroen-de-segunda-mano/citroen-c4-picasso-1-6-vti-120cv-seduction-389073100.htm,CITROEN - C4 PICASSO 1. 6 VTI 120CV SEDUCTION,389073100,CITROEN,C4 PICASSO 1. 6 VTI 120CV SEDUCTION,2012,110.000,gasolina,5,120,manual,ZARAGOZA,Eurolavado,5.900,Profesional,3512,2,0,3,0,Citroen c4 picasso 1. 6vti 120cv -110000 kilómetros -año 2013 -itv en vigor -1 propietario -dos llaves -mantenimento al dia -pegatina c medioambiental -clima bizona -control de velocidad -limitador de velocidad -volante multifunción -control por voz -manos libres – sensor de luces automatico-sensor de lluvia automatico-luces diurnas-antinieblas- perfecto estado interior el exterior muy bien conservado# sin repasar de chapa- kilometreos certificados-12MESES DE GARANTIA- FINANCIACION. Color Gris / Plata
https://www.milanuncios.com/audi-de-segunda-mano/audi-q5-2-0-tdi-140kw-190cv-quattro-s-tronic-388757544.htm,AUDI - Q5 2. 0 TDI 140KW 190CV QUATTRO S TRONIC,388757544,AUDI,Q5 2. 0 TDI 140KW 190CV QUATTRO S TRONIC,2017,188.000,diesel,5,190,automat,ZARAGOZA,Talleres Alcolea,23.958,Profesional,15407,0,0,1,0,Talleres alcolea vehiculos de ocasion. audi q5 2. 0 tdi 190cv quattro s-tronic. impecable nacional unico propietario. mantenimientos al dia en servio oficial. equipado con faros led # navegador mmi audi# luces automaticas# control de crucero# limitador# telefono bluetooth# porton trasero electrico# ayuda de estacionamiento# llanta 18# audi drive select con 5 modos de conduccion. se entrega revisado con mantenimeinto recien hecho . neumaticos nuevos . km certificados. posibilidad de financiacion. iva deducible incluido en el precio. 19800+ iva . Color Negro
https://www.milanuncios.com/opel-de-segunda-mano/opel-corsae-387698527.htm,OPEL - CORSAE,387698527,OPEL,CORSAE,2020,10,híbrido,5,136,automat,CANTABRIA,Auto Palas Opel,24.990,Profesional,4847,0,0,0,0,Fecha de matriculación: 29/01/2021 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llanta aleacion 16'' especifica ev# style pack black (techo bitono negro# lunas traseras oscurecidas) pack parking (camara de vision trasera panoramica 180º# sensores aparcamiento delanteros y traseros# espejos retrovisores con intermitente led integrado# ajuste electrico# calefactado# plegado electrico y luz de cortesia) faros antiniebla delanteros tipo led. Color Blanco
https://www.milanuncios.com/bmw-de-segunda-mano/bmw-serie-5-530da-xdrive-touring-386494001.htm,BMW - SERIE 5 530DA XDRIVE TOURING,386494001,BMW,SERIE 5 530DA XDRIVE TOURING,2013,207.000,diesel,5,258,automat,ASTURIAS,Urones Motor,14.900,Profesional,141808,0,3,11,0,Nacional# un solo propietario# procedente de concesionario oficial# se admite prueba mecánica en concesionario bmw o taller de confianza. vehículo con certificación de kilometraje y no siniestrabilidad. posibilidad de entrega en cualquier punto de españa. * * a toda prueba mecánica* * equipamiento: * versión 530d xdrive * cambio automático secuencial con levas de 8 vel. * techo panorámico solar * portón trasero eléctrico * sensor de aparcamiento del/tras. * asientos en piel eléctricos * volante multifunción * sensor lluvia/luces * faros bixenon con luz diurna led. . . para una mejor atención personalizada concertar cita previa. vehículo con certificación de kilometraje y no siniestrabilidad garantizado servicio de recogida en estación de tren# autobús y aeropuerto. Color Azul
https://www.milanuncios.com/citroen-de-segunda-mano/citroen-c4-1-6-ehdi-110cv-exclusive-383492674.htm,CITROEN - C4 1. 6 EHDI 110CV EXCLUSIVE,383492674,CITROEN,C4 1. 6 EHDI 110CV EXCLUSIVE,2012,130.000,diesel,5,112,manual,ZARAGOZA,Eurolavado,6.800,Profesional,17540,0,0,2,0,Citroen C4 1. 6 HDI EXCLUSIVE 110 en perfecto estado de funcionamiento# sin desperfecto alguno tal y como se puede apreciar en las fotografías sensores de estacionamiento# Bluetooth# luces automáticas# limpia parabrisas automáticos# airbags frontal lateral y de cabeza# ABS# ESP# cuatro elevalunas eléctricos# retrovisores eléctricos regulables y plegables con sistema antideslumbramiento# decoración interior en cromo# llantas exclusive 17´´# asientos isofix# volante multifunción# ordenandor de abordo# climatizador bizona# control de velocidad #  faros luz diurna. 12 MESES DE GARANTIA. Color Blanco
https://www.milanuncios.com/ssangyong-de-segunda-mano/ssangyong-korando-d20t-line-4x2-380663074.htm,SSANGYONG - KORANDO D20T LINE 4X2,380663074,SSANGYONG,KORANDO D20T LINE 4X2,2014,110.000,diesel,5,175,manual,BARCELONA,Automóviles Ratera,11.800,Profesional,27725,0,0,1,0,Recién revisado por completo. financiamos con o sin entrada# pero el precio no está sujeto a la financiación. historial de revisiones del coche. neumáticos en perfecto estado. se entrega con 12 meses de garantía. vehículo libre de cargas e impuestos al día. aceptamos vehículos a cambio. vehículo nacional con el histórico del mantenimiento. 2 juegos de llaves. posibilidad de efectuar una prueba del vehículo. posibilidad de llevar el vehículo a revisar a su taller. horario tienda nuestro horario de atención al público es el siguiente: de 9: 00h -13: 30h y de 16: 00h a 20: 00h de lunes a viernes sábado por la mañana abierto de 10: 30h a 13: 30h. importante. las tasaciones solo se podrán hacer de lunes a viernes por las mañanas sin cita previa y por las tardes y los lunes al mediodía con cita previa. compramos vehículos en perfecto estado# máxima tasación por su vehículo. a su servicio desde 1941# 77 años en el sector avalan nuestra seriedad y profesionalidad. Color Azul
https://www.milanuncios.com/mercedes-benz-de-segunda-mano/mercedes-benz-gla-gla-200-d-394411543.htm,MERCEDES-BENZ - GLA GLA 200 D,394411543,MERCEDES-BENZ,GLA GLA 200 D,2020,12.000,diesel,5,150,automat,ASTURIAS,Urones Motor,33.900,Profesional,2691,0,0,0,0,"Nacional# un solo propietario# procedente de concesionario oficial. matriculado el 26/12/2019. completamente impecable. a toda prueba mecánica. re-estreno. full equip. paquete amg. * * garantía oficial* * equipamiento: * paquete amg interior y exterior * navegador * llanta amg 19"" * techo panorámico * faros full led * sensor aparcamiento del/tras. * cambio automático con levas en el volante. . . precio incluye cambio de nombre. para una mejor atención personalizada concertar cita previa. vehículo con certificación de kilometraje y no siniestrabilidad. servicio de recogida en estación de tren# autobús y aeropuerto. posibilidad de entrega en cualquier punto de españa. Color Gris / Plata"
https://www.milanuncios.com/ford-de-segunda-mano/ford-fiesta-1-4-tdci-trend-391904949.htm,FORD - FIESTA 1. 4 TDCI TREND,391904949,FORD,FIESTA 1. 4 TDCI TREND,2008,130.000,diesel,5,68,manual,ZARAGOZA,Eurolavado,3.150,Profesional,2653,0,0,0,0,Se vende Ford Fiesta 1. 4 TDCi. Modelo restyling del año 2008# sólo 130. 000km originales y certificados de un sólo dueño. ITV en vigor# neumáticos y estado mecanico de todo comprobado al dia. Dispone de aire acondicionado# elevalunas eléctricos# cierre centralizado con mando# retrovisores eléctricos# ordenador de abordo# etc. Color Azul
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-2t-shl-81kw-110cv-gs-line-391720786.htm,OPEL - ASTRA 1. 2T SHL 81KW 110CV GS LINE,391720786,OPEL,ASTRA 1. 2T SHL 81KW 110CV GS LINE,2019,1.790,gasolina,5,110,manual,CANTABRIA,Auto Palas Opel,13.990,Profesional,1589,0,0,0,0,Fecha de matriculación: 31/01/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por juan manuel isa y sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llantas de aleacion 16''# faros antiniebla delanteros# pack gs line plus (climatizador digital bizona# ventanas laterales posteriores y luna trasera ahumada# black pack# pack parking plus: retrovisores plegables electricamente# alerta de angulo muerto# camara de vision trasera). Color Rojo
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-2t-shl-81kw-110cv-gs-line-391720778.htm,OPEL - ASTRA 1. 2T SHL 81KW 110CV GS LINE,391720778,OPEL,ASTRA 1. 2T SHL 81KW 110CV GS LINE,2019,14.665,gasolina,5,110,manual,CANTABRIA,Auto Palas Opel,13.990,Profesional,1545,0,0,0,0,Fecha de matriculación: 31/01/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por juan manuel isa y sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llantas de aleacion 16''# faros antiniebla delanteros# pack gs line plus (climatizador digital bizona# ventanas laterales posteriores y luna trasera ahumada# black pack# pack parking plus: retrovisores plegables electricamente# alerta de angulo muerto# camara de vision trasera). Color Rojo
